,序号,标题,最后更新,emotion_sentiment,stock,separated
8081,4608,688001:华兴源创关于公司本次交易摊薄当期每股收益的影响及填补回报安排的公告,2020年3月8日,1,688001,公司 本次 交易 摊薄 当期 每股 收益 影响 填补 回报 安排 公告
8082,3646,烧烤预演三部曲  ：  做窝子，下钩，捕鱼,2020年5月25日,2,688001,烧烤 预演 三部曲 做 窝子 下钩 捕鱼
8083,10471,欢迎抛单，只要53.8再多都要。看看主动买单6000.5000.7000.300,2019年7月29日,2,688001,欢迎 抛单 都 看看 主动 买单
8084,13251,门槛高中签也高吗？,2019年6月19日,0,688001,门槛 高中 签 高
8085,4279,3-1容诚会计师事务所(特殊普通合伙)关于苏州欧立通自动化科技有限公司财务报告和审计报告(苏州华兴源创科技股份有限公司),2020年3月27日,2,688001,容诚 会计师 事务所 特殊 普通 合伙 苏州 欧立通 自动化 科技 有限公司 财务报告 审计报告 苏州 科技股份 有限公司
8086,12510,中国通号需要多少市值?中签率是多少,2019年6月28日,0,688001,需要 市值 中签率
8087,11949,大伙知道啥时候开始可以交易吗,2019年7月2日,0,688001,大伙 知道 啥时候 开始 交易
8088,72,房子卖了，等款到就满仓，等等我,2021年9月13日,0,688001,房子 卖 等款 满仓
8089,13152,科创板第一股27日申购 股民都可参与？如何打新？,2019年6月20日,0,688001,科创板 第一股 日 申购 股民 都 参与 打新
8090,6337,股价和韦尔股份比上升空间还很大！,2019年12月12日,2,688001,股价 韦尔 股份 上升 空间 很大
8091,5944,尼玛的啥都是1希望涨幅来个第一,2019年12月20日,0,688001,尼玛 都 希望 涨幅 来个 第一
8092,1117,华兴源创(688001)融资融券信息(03-05),2021年3月6日,2,688001,融资 融券 信息
8093,5075,今天可是60以下最后的进入机会啦啊！！！科创板第一支上市，第一支重组股！！！！大,2020年2月12日,2,688001,今天 以下 最后 进入 机会 科创板 第一支 上市 第一支 重组股
8094,9807,这股很适合做高抛低吸，我现在的成本已经下降到了16.5元。洗刷刷、洗刷刷，好开心,2019年8月5日,2,688001,这股 适合 做 高抛低吸 现在 成本 已经 下降 元 洗 刷刷 洗 刷刷 好开心
8095,7673,奶挤完了，开始挤出血了，亏成狗了[哭],2019年10月31日,0,688001,奶 挤完 开始 挤出 血 亏成 狗 哭
8096,10031,5G芯片测试龙头！5G大规模的核心测试，能不能复制东方通信神话！？,2019年8月2日,2,688001,芯片 测试 龙头 大规模 核心 测试 不能 复制 东方通信 神话
8097,6348,科创板重组谨防主板问题重演,2019年12月12日,0,688001,科创板 重组 谨防 主板 问题 重演
8098,7749,你是堆狗屎!,2019年10月25日,0,688001,堆 狗屎
8099,8056,昨天融券卖出4千股，55.2的价，兄弟们什么价格买回还券合适，第一次搞融券没经验,2019年9月26日,0,688001,昨天 融券 卖出 千股 价 兄弟 价格 买回 还券 合适 第一次 搞 融券 没 经验
8100,4343,鬼叉叉去,2020年3月24日,0,688001,鬼 叉叉
8101,12678,中了中了……,2019年6月27日,2,688001,中 中
8102,6931,买入一点点玩玩,2019年12月9日,2,688001,买入 一点点 玩玩
8103,6826,华兴源创（688001）龙虎榜数据（12-09）,2019年12月9日,2,688001,龙虎榜 数据
8104,11604,搞笑的交易规则一一一一一一一一一一一一,2019年7月17日,0,688001,搞笑 交易规则 一一 一一 一一 一一 一一 一一
8105,8436,沙雕,2019年9月5日,2,688001,沙雕
8106,7712,都是自产自卖，价值在哪？在骗。。。,2019年10月29日,0,688001,都 自产 自卖 价值 骗
8107,8843,-20%来了！你们跑不跑,2019年8月22日,0,688001,跑 跑
8108,1527,明天华安有戏了。。,2020年12月17日,2,688001,明天 华安 有戏
8109,401,小散太多了,2021年8月12日,0,688001,小散 太多
8110,6526,华兴源创：融资净偿还547.93万元，融资余额7050.05万元（12-10）,2019年12月11日,2,688001,融资 净 偿还 万元 融资 余额 万元
8111,2332,大雷，收购大雷，业绩暴跌，20元见,2020年8月13日,0,688001,大雷 收购 大雷 业绩 暴跌 元见
8112,7773,现在新股申购价超过五十我就放弃申购,2019年10月23日,0,688001,现在 新股申购 价 超过 五十 放弃 申购
8113,10684,融券做空，杀一批,2019年7月25日,2,688001,融券 做空 杀 一批
8114,11156,今天出来的明天不接盘，今天进去的明天咋办？,2019年7月22日,0,688001,今天 明天 接盘 今天 进去 明天 咋办
8115,157,捉急,2021年9月7日,0,688001,捉急
8116,8484,做空的赶紧收手,2019年9月3日,0,688001,做空 赶紧 收手
8117,7011,5元的时候买点,2019年12月7日,2,688001,元 时候 买点
8118,12324,我的没显示,2019年6月28日,0,688001,没 显示
8119,760,华兴源创：融资净买入64.74万元，融资余额6230.16万元（06-04）,2021年6月5日,2,688001,融资 净 买入 万元 融资 余额 万元
8120,12925,“科创板第一股”定价24.26元 华兴源创周四开启打新大幕,2019年6月26日,2,688001,科创板 第一股 定价 元 周四 开启 打新 大幕
8121,7950,融券有所增加，做空力量不死,2019年10月10日,2,688001,融券 有所增加 做空 力量 不死
8122,6984,大家对华兴标的公司疑虑太大是对的，无可厚非，现在只需要双方公司请权威机构评估核实,2019年12月8日,0,688001,大家 对华 兴 标的 公司 疑虑 太大是 无可厚非 现在 需要 双方 公司 请 权威机构 评估 核实
8123,4193,继续收筹码！,2020年4月3日,0,688001,继续 收 筹码
8124,9514,[赞][赞][赞][赞][赞],2019年8月8日,2,688001,赞 赞 赞 赞 赞
8125,11623,最高150，常态120,2019年7月16日,2,688001,最高 常态
8126,34,1700万成交量了无敌了哈哈,2021年9月30日,2,688001,万 成交量 无敌
8127,11269,完了，今天买的卖不出去了，只能看着往下跌,2019年7月22日,0,688001,完 今天 买 卖不出去 只能 看着 下跌
8128,8940,最垃圾的科创了，辣子鸡,2019年8月21日,0,688001,垃圾 科创 辣子鸡
8129,8803,39.58，一个亿等你,2019年8月23日,2,688001,一个亿
8130,7434,砸死你，001,2019年11月11日,0,688001,砸死
8131,186,华兴源创：融资净买入187.86万元，融资余额1.22亿元（09-10）,2021年9月11日,2,688001,融资 净 买入 万元 融资 余额 亿元
8132,6161,我就不卖,2019年12月13日,0,688001,卖
8133,12062,我是小散，只参加科创板打新股，三个月以内，绝不参加二级市场操作。三个月以后，根据,2019年7月1日,0,688001,小散 参加 科创板 打 新股 三个 月 以内 绝不 参加 二级市场 操作 三个 月 以后
8134,9700,继续震荡上行，越涨越卖中,2019年8月7日,0,688001,继续 震荡 上行 越涨 越 卖 中
8135,11347,买进,2019年7月22日,2,688001,买进
8136,3230,688001:华兴源创关于收到中国证监会同意公司发行股份购买资产并募集配套资金注册批复的公告,2020年6月14日,2,688001,收到 中国证监会 同意 公司 发行 股份 购买 资产 募集 配套 资金 注册 批复 公告
8137,7987,上市第一股必将成为破发第一股,2019年10月8日,0,688001,上市 第一股 必将 成为 破发 第一股
8138,4037,尾盘拉一下什么意思,2020年4月20日,0,688001,尾盘 拉 一下 意思
8139,7167,没有韭菜炒鸡蛋,2019年11月26日,0,688001,没有 韭菜 炒鸡蛋
8140,13365,华兴源创与大客户泰科集团关系微妙，多位核心成员来自于泰科检测,2019年6月11日,2,688001,客户 泰科 集团 关系 微妙 多位 核心成员 于泰科 检测
8141,10653,我忍得挺辛苦的，我相信明天才是建仓的好时机，这几日我只能收天天宝收益，够难受的，,2019年7月25日,0,688001,忍得 挺 辛苦 相信 明天 建仓 好时机 几日 只能 收 天天 宝 收益 够 难受
8142,9233,活埋了,2019年8月12日,0,688001,活埋
8143,8573,华兴根本配不上科创板1号，媒体质疑是有根据的。,2019年8月30日,0,688001,华兴 根本 配不上 科创板 号 媒体 质疑
8144,12190,中签本周日中签结果揭晓 发行人与保荐机构(主承销商)定于6月28日(T 1日)上,2019年6月29日,2,688001,中签 本周 日中 签 揭晓 发行人 保荐 机构 主 承销商 定于 月 日 日
8145,13128,什么时候开市？？？,2019年6月21日,0,688001,时候 开市
8146,9140,科创板唯一的5G芯片OLED袖珍龙头比价极度偏低中长线具备翻9倍的空间,2019年8月13日,0,688001,科创板 唯一 芯片 袖珍 龙头 比价 极度 偏低 中长线 具备 翻 倍 空间
8147,10393,科创板究竟谁是真龙,2019年7月30日,0,688001,科创板 究竟 真龙
8148,4141,继续洗、更健康,2020年4月7日,2,688001,继续 洗 更 健康
8149,6127,科创板第一股再度冲击首例重大资产重组！,2019年12月15日,1,688001,科创板 第一股 再度 冲击 首例 重大 资产重组
8150,9209,跌了三天了！真的不到底吗？,2019年8月12日,0,688001,跌 三天 真的 到底
8151,11723,请教一下 周一配的市值6开头的，今天还是申够不了有懂的说一下科创版已开通。谢谢,2019年7月10日,2,688001,请教 一下 周一 配 市值 开头 今天 申够 不了 懂 说 一下 科创版 开通 谢谢
8152,13319,688001:华兴源创首次公开发行股票并在科创板上市招股意向书附录(二),2019年6月19日,0,688001,首次 公开 发行股票 科 创板 上市 招股 意向书 附录 二
8153,10142,恭喜队友[献花][献花][献花],2019年8月1日,2,688001,恭喜 队友 献花 献花 献花
8154,11514,我也感觉华兴源创比交控科技稍好些,2019年7月21日,0,688001,感觉 稍 好些
8155,12051,[求中签]16088377 15[中新股],2019年7月1日,2,688001,求中 签 中 新股
8156,9600,砸点钱进来希望其他24只葫芦娃可以表现起来,2019年8月7日,0,688001,砸 点 钱 进来 希望 葫芦娃 表现 起来
8157,4163,华兴源创(688001)融资融券信息(04-09),2020年4月10日,2,688001,融资 融券 信息
8158,4947,好样的拉起来，打爆融券做空的,2020年2月19日,2,688001,好样 拉 起来 打爆 融券 做空
8159,756,涨停,2021年6月7日,0,688001,涨停
8160,8093,明天继续跌,2019年9月25日,0,688001,明天 继续 跌
8161,8327,今天到60，青山遮不住的，国庆前不涨起来，有些人等着挨打吧,2019年9月11日,2,688001,今天 青山 遮不住 国庆 前 涨起来 挨打
8162,718,688001:华兴源创:向不特定对象发行可转换公司债券募集资金使用可行性分析报告(修订稿),2021年6月17日,0,688001,特定 对象 发行 可转换 公司债券 募集 资金 使用 可行性 分析 报告 修订稿
8163,741,红利为啥没有呀,2021年6月11日,0,688001,红利 为啥 没有
8164,1447,华兴源创：主力资金连续6天净流出累计1102.48万元（12-28）,2020年12月28日,2,688001,主力 资金 连续 天净 流出 累计 万元
8165,10627,怎么办？下午暴跌！,2019年7月26日,0,688001,下午 暴跌
8166,597,华兴源创：融资净偿还763.53万元，融资余额8791.05万元（07-19）,2021年7月20日,2,688001,融资 净 偿还 万元 融资 余额 万元
8167,12646,科创板第一股688001中签率才0.059%，感情270万人申购，跟平时1亿5千,2019年6月27日,2,688001,科创板 第一股 中签率 感情 万人 申购 平时 亿 千
8168,7478,此股已死，请烧香[没钱补仓],2019年11月11日,0,688001,此股 死 请 烧香 没 钱 补仓
8169,3914,里面有个格局666你到底买了还是托，,2020年5月6日,0,688001,里面 有个 格局 到底 买 托
8170,416,花心把688001给别人戴吧，你真的不配拥有。,2021年8月10日,0,688001,花心 戴 真的 不配 拥有
8171,6869,涨停来相见,2019年12月9日,2,688001,涨停 相见
8172,2345,真的是天天跌，一点反弹都没有,2020年8月7日,0,688001,真的 天天 跌 一点 反弹 都 没有
8173,8472,一日游，反弹而已,2019年9月3日,2,688001,一日游 反弹
8174,203,才买这僵尸股,2021年9月8日,0,688001,买 僵尸
8175,11305,还手到60%，是股票疯狂的的时候,2019年7月22日,0,688001,还手 股票 疯狂 时候
8176,12952,邱总已签,2019年6月26日,2,688001,邱总已 签
8177,11929,科创板名人赛,2019年7月2日,2,688001,科创板 名人赛
8178,11046,25只股票据统计，机构96%都已经出货了！,2019年7月23日,0,688001,股票 据统计 机构 都 已经 出货
8179,7197,破发破发，不破不发,2019年11月25日,0,688001,破发 破发 不破 不发
8180,13031,科创版不是要有五十万市值门槛么？，可是我咋就有科创版申购额度呢？谁能来帮我解答一,2019年6月25日,0,688001,科创版 五十万 市值 门槛 有科 创版 申购 额度 帮 解答
8181,1968,看看特锐德和新和成，都涨了十几倍，这个绝对也是十倍股,2020年10月16日,0,688001,看看 特锐 德 新 成 都 涨 十几倍 绝对 十倍
8182,4998,中小户买入小心被套，主力不作为累死3军,2020年2月17日,0,688001,中 小户 买入 小心 被套 主力 累死 军
8183,3640,比一比各位怎看科创板三先锋？老大华兴发行价24.26/现价37.95。老二睿创发,2020年5月26日,0,688001,比一比 怎看 科 创板 三 先锋 老大 华兴 发行价 现价 老二 睿 创发
8184,12523,我中签了，咋办，没钱缴费，在线等！,2019年6月28日,0,688001,中 签 咋办 没 钱 缴费 在线
8185,637,688002还44元的时候001也是后来文源跑偏了关键是跑的太偏了，有点对不起大,2021年7月9日,0,688001,元 时候 后来 文源 跑 偏 关键 跑 太 偏 有点 对不起
8186,2595,666！,2020年7月14日,0,688001,
8187,5160,华兴科创第一股，应做老大不认输；时上时下正常事，担负责任不言苦；慢慢平复心急躁，,2020年2月7日,0,688001,华兴 科创 第一股 应 做 老大 认输 时上 时下 正常 事 担负 责任 不言苦 慢慢 平复 心 急躁
8188,8243,明天挂50元能买到吗,2019年9月17日,0,688001,明天 挂 元能 买
8189,5193,狠心要把他砸下来了！到底何方神圣？,2020年2月6日,0,688001,狠心 砸 下来 到底 何方神圣
8190,414,华兴源创：融资净偿还282.65万元，融资余额1.24亿元（08-10）,2021年8月11日,2,688001,融资 净 偿还 万元 融资 余额 亿元
8191,5953,科创板首例重大资产重组颇具SPAC交易风格,2019年12月20日,2,688001,科创板 首例 重大 资产重组 颇具 交易 风格
8192,5164,收盘55.06,2020年2月7日,2,688001,收盘
8193,3718,坐等破40,2020年5月18日,0,688001,坐等 破
8194,3132,这种走势破42很容易,2020年6月17日,0,688001,这种 走势 破 容易
8195,562,华兴源创放量涨停 华鑫证券上海茅台路营业部买入1552万元,2021年7月22日,2,688001,放量 涨停 华鑫 证券 上海 茅台 路 营业部 买入 万元
